user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
23776,<b>,310,300,110,<e>,<b>,998,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,210,210,998,998,110,<e>,<b>,210,210,110,<e>,<b>,210,210,210,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23784,<b>,210,110,<e>,<b>,300,210,210,110,<e>,<b>,210,200,110,<e>,<b>,300,998,210,110,<e>,<b>,210,210,200,110,<e>,<b>,210,110,<e>,<b>,210,998,210,110,<e>,<b>,210,110,<e>,<b>,210,200,110,<e>,<b>,300,210,110,<e>,<b>,310,110,<e>,<b>,210,110,<e>,<b>,300,210,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23804,<b>,310,310,310,110,<e>,<b>,200,110,<e>,<b>,210,210,110,<e>,<b>,210,110,<e>,<b>,210,110,<e>,<b>,200,110,<e>,<b>,200,200,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23817,<b>,300,310,300,110,110,<e>,<b>,300,110,110,<e>,<b>,310,110,<e>,<b>,310,110,110,<e>,<b>,998,110,<e>,<b>,310,210,310,300,110,<e>,<b>,998,998,998,110,<e>,<b>,310,300,110,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,998,998,110,<e>,<b>,998,110,<e>,<b>,310,300,300,310,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23819,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,200,210,200,110,<e>,<b>,300,110,<e>,<b>,300,310,110,<e>,<b>,310,310,310,300,110,<e>,<b>,300,110,<e>,<b>,310,110,<e>,<b>,300,310,110,<e>,<b>,310,110,<e>,<b>,310,300,110,<e>,<b>,300,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23822,<b>,210,110,<e>,<b>,998,210,110,<e>,<b>,200,200,110,<e>,<b>,210,200,110,<e>,<b>,200,110,<e>,<b>,200,110,210,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23828,<b>,300,210,110,<e>,<b>,210,210,210,110,<e>,<b>,210,210,210,210,210,110,<e>,<b>,210,210,110,<e>,<b>,300,200,110,<e>,<b>,210,110,<e>,<b>,210,210,200,210,110,<e>,<b>,300,998,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,300,210,210,110,<e>,<b>,210,210,110,<e>,<b>,300,998,110,<e>,<b>,300,210,210,110,<e>,<b>,210,210,998,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23830,<b>,300,110,<e>,<b>,210,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,310,110,<e>,<b>,210,110,<e>,<b>,310,110,<e>,<b>,210,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23837,<b>,210,110,<e>,<b>,300,210,110,<e>,<b>,210,110,<e>,<b>,300,210,110,<e>,<b>,300,210,310,110,<e>,<b>,300,110,210,110,200,110,<e>,<b>,300,998,210,110,210,110,<e>,<b>,300,110,210,110,<e>,<b>,200,110,<e>,<b>,210,200,110,<e>,<b>,300,110,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23843,<b>,200,110,<e>,<b>,200,110,200,110,<e>,<b>,300,110,200,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,220,110,<e>,<b>,210,110,<e>,<b>,200,200,110,110,200,110,<e>,<b>,310,110,<e>,<b>,210,110,<e>,<b>,200,110,<e>,<b>,310,110,<e>,<b>,200,110,<e>,<b>,210,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23850,<b>,310,110,<e>,<b>,300,210,110,<e>,<b>,210,200,110,<e>,<b>,210,110,210,110,<e>,<b>,300,210,210,210,210,110,210,110,<e>,<b>,300,210,110,<e>,<b>,210,110,210,110,<e>,<b>,210,210,110,<e>,<b>,210,110,<e>,<b>,210,110,<e>,<b>,210,110,<e>,<b>,300,200,110,<e>,<b>,200,110,<e>,<b>,300,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23858,<b>,300,110,<e>,<b>,300,110,998,200,998,998,998,998,110,<e>,<b>,200,110,210,210,998,110,<e>,<b>,999,110,200,110,998,110,998,200,998,998,110,<e>,<b>,300,200,300,110,<e>,<b>,300,110,<e>,<b>,300,200,300,200,110,<e>,<b>,998,110,200,110,<e>,<b>,200,200,110,210,110,<e>,<b>,200,200,110,210,998,210,110,<e>,<b>,200,110,210,110,<e>,<b>,300,200,110,<e>,<b>,300,200,998,110,<e>,<b>,300,200,110,<e>,<b>,300,998,200,110,<e>,<b>,300,110,<e>,<b>,200,200,200,999,110,200,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23862,<b>,200,999,110,<e>,<b>,200,210,998,210,110,<e>,<b>,300,200,110,<e>,<b>,300,210,110,<e>,<b>,300,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,210,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23866,<b>,210,200,110,<e>,<b>,310,999,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,310,110,<e>,<b>,310,300,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,310,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23868,<b>,200,200,110,<e>,<b>,310,310,110,<e>,<b>,200,210,110,<e>,<b>,210,110,<e>,<b>,300,998,110,<e>,<b>,200,200,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,310,110,<e>,<b>,310,200,200,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23602,<b>,300,110,<e>,<b>,300,110,<e>,<b>,998,110,<e>,<b>,300,110,<e>,<b>,300,110,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23612,<b>,200,110,<e>,<b>,300,200,110,<e>,<b>,300,200,310,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,998,110,<e>,<b>,300,998,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23638,<b>,200,200,110,200,110,<e>,<b>,200,200,110,<e>,<b>,200,110,200,110,<e>,<b>,200,200,110,998,998,110,200,200,200,200,200,110,<e>,<b>,200,110,300,110,<e>,<b>,300,110,110,<e>,<b>,300,110,<e>,<b>,200,110,300,200,110,<e>,<b>,200,110,200,110,300,110,<e>,<b>,210,210,210,110,<e>,<b>,200,110,200,110,<e>,<b>,200,110,200,200,110,<e>,<b>,200,110,200,110,998,110,<e>,<b>,300,110,<e>,<b>,300,110,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23645,<b>,400,310,200,400,110,<e>,<b>,210,210,110,<e>,<b>,210,110,<e>,<b>,400,310,110,400,110,<e>,<b>,400,110,310,110,400,110,<e>,<b>,400,110,310,110,<e>,<b>,210,110,210,210,110,<e>,<b>,400,998,200,110,400,110,<e>,<b>,210,200,110,<e>,<b>,210,110,<e>,<b>,400,210,210,110,400,110,<e>,<b>,400,110,400,110,210,110,<e>,<b>,400,110,200,200,400,110,<e>,<b>,400,200,110,400,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23650,<b>,310,110,<e>,<b>,210,110,<e>,<b>,210,200,210,110,<e>,<b>,300,110,<e>,<b>,210,210,110,<e>,<b>,210,110,<e>,<b>,210,210,110,<e>,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23651,<b>,310,110,<e>,<b>,200,110,<e>,<b>,310,110,<e>,<b>,310,310,110,<e>,<b>,998,110,<e>,<b>,200,110,<e>,<b>,310,310,110,<e>,<b>,200,110,<e>,<b>,200,110,<e>,<b>,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23661,<b>,300,300,210,210,110,<e>,<b>,210,210,210,110,<e>,<b>,300,300,300,210,210,110,<e>,<b>,210,210,210,300,210,210,110,<e>,<b>,300,300,210,210,110,<e>,<b>,300,210,300,210,110,<e>,<b>,300,210,210,210,110,<e>,<b>,300,300,300,300,110,<e>,<b>,210,210,300,210,110,<e>,<b>,300,210,210,210,110,<e>,<b>,300,300,210,110,<e>,<b>,300,300,110,<e>,<b>,210,210,210,210,300,210,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23729,<b>,998,300,300,110,<e>,<b>,200,210,110,<e>,<b>,999,300,998,110,<e>,<b>,300,110,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,200,200,200,110,<e>,<b>,310,310,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23735,<b>,300,110,<e>,<b>,300,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,300,300,300,110,110,110,<e>,<b>,310,110,110,110,<e>,<b>,300,110,110,<e>,<b>,300,110,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23744,<b>,998,210,110,<e>,<b>,998,110,<e>,<b>,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23768,<b>,200,110,<e>,<b>,998,210,110,<e>,<b>,210,210,110,<e>,<b>,200,110,<e>,<b>,300,200,210,110,<e>,<b>,210,200,200,110,<e>,<b>,210,110,<e>,<b>,400,210,110,<e>,<b>,210,110,<e>,<b>,200,110,<e>,<b>,200,210,200,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,200,110,210,110,<e>,<b>,200,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23777,<b>,200,200,210,200,110,<e>,<b>,200,200,200,200,998,200,200,200,200,210,200,110,110,<e>,<b>,310,200,310,110,110,<e>,<b>,300,998,110,210,110,<e>,<b>,300,210,300,200,210,110,<e>,<b>,300,210,110,<e>,<b>,310,200,110,<e>,<b>,300,210,110,<e>,<b>,998,200,200,300,200,200,110,200,200,110,<e>,<b>,310,200,110,<e>,<b>,300,210,998,110,<e>,<b>,200,300,200,210,110,<e>,<b>,998,210,200,998,200,200,200,210,110,<e>,<b>,300,998,200,110,<e>,<b>,300,310,210,300,200,110,<e>,<b>,200,200,200,210,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23778,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,210,110,<e>,<b>,998,110,<e>,<b>,300,110,<e>,<b>,300,210,110,<e>,<b>,998,110,<e>,<b>,300,110,<e>,<b>,998,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23798,<b>,310,310,110,<e>,<b>,300,110,210,110,<e>,<b>,310,110,<e>,<b>,310,200,110,<e>,<b>,310,300,110,<e>,<b>,200,310,110,<e>,<b>,310,110,<e>,<b>,310,300,110,<e>,<b>,310,300,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23801,<b>,300,300,210,300,310,110,110,<e>,<b>,300,110,<e>,<b>,999,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23802,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23831,<b>,300,110,<e>,<b>,400,110,<e>,<b>,210,999,110,<e>,<b>,400,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23838,<b>,998,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23605,<b>,200,110,<e>,<b>,200,210,200,200,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,200,200,200,210,110,<e>,<b>,310,200,200,110,<e>,<b>,300,200,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,200,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23618,<b>,200,200,200,110,<e>,<b>,200,200,200,200,200,110,<e>,<b>,200,200,110,<e>,<b>,200,200,110,200,110,110,<e>,<b>,310,200,200,200,110,110,<e>,<b>,200,200,110,<e>,<b>,200,210,110,<e>,<b>,200,200,200,200,200,110,110,<e>,<b>,200,200,200,200,200,110,110,110,<e>,<b>,200,200,200,110,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23635,<b>,998,110,<e>,<b>,999,110,<e>,<b>,200,110,<e>,<b>,998,110,<e>,<b>,999,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23637,<b>,998,110,310,310,110,<e>,<b>,210,200,200,110,<e>,<b>,310,310,110,<e>,<b>,310,110,110,<e>,<b>,200,310,110,<e>,<b>,210,110,200,200,110,<e>,<b>,310,110,210,110,<e>,<b>,210,110,<e>,<b>,310,110,200,110,<e>,<b>,300,110,<e>,<b>,200,110,310,110,<e>,<b>,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23640,<b>,310,110,<e>,<b>,310,310,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,210,300,110,<e>,<b>,310,110,<e>,<b>,310,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,310,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23648,<b>,200,110,<e>,<b>,310,110,210,110,<e>,<b>,200,110,<e>,<b>,300,300,110,310,110,<e>,<b>,300,110,<e>,<b>,998,210,200,110,<e>,<b>,310,310,110,<e>,<b>,310,110,<e>,<b>,300,110,<e>,<b>,310,300,110,998,310,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,<b>,310,110,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23660,<b>,210,200,200,200,110,<e>,<b>,210,110,200,200,200,110,200,200,110,<e>,<b>,200,999,200,200,200,110,<e>,<b>,210,110,200,200,200,110,<e>,<b>,210,200,200,110,<e>,<b>,210,200,200,200,110,<e>,<b>,998,200,200,110,210,110,<e>,<b>,210,110,210,110,<e>,<b>,210,200,200,200,110,200,110,<e>,<b>,200,200,200,200,110,998,200,110,<e>,<b>,210,110,200,200,200,200,200,110,<e>,<b>,210,200,200,110,210,200,200,200,210,110,<e>,<b>,210,200,200,200,110,<e>,<b>,210,200,200,200,110,200,200,110,210,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23665,<b>,210,998,110,<e>,<b>,998,200,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,998,110,<e>,<b>,998,998,110,<e>,<b>,300,998,110,<e>,<b>,998,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23676,<b>,210,200,110,<e>,<b>,300,200,110,<e>,<b>,200,110,110,<e>,<b>,310,998,210,310,998,110,<e>,<b>,210,200,110,200,110,210,110,<e>,<b>,310,310,210,200,200,110,<e>,<b>,300,110,<e>,<b>,300,310,210,110,<e>,<b>,310,110,110,<e>,<b>,200,110,<e>,<b>,300,310,110,<e>,<b>,310,310,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23685,<b>,210,300,310,999,110,<e>,<b>,210,210,210,210,210,210,210,200,200,999,110,110,110,110,110,<e>,<b>,999,300,300,210,300,110,110,110,<e>,<b>,300,300,300,110,<e>,<b>,210,210,110,<e>,<b>,210,210,999,110,110,110,<e>,<b>,200,200,200,110,110,110,<e>,<b>,200,200,200,110,110,110,<e>,<b>,200,200,110,<e>,<b>,300,300,210,210,300,310,110,110,<e>,<b>,210,300,300,300,999,300,999,300,310,310,310,110,110,110,<e>,<b>,300,300,210,300,310,310,310,300,300,110,110,<e>,<b>,200,200,200,210,200,200,210,998,110,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23700,<b>,300,110,<e>,<b>,999,110,<e>,<b>,999,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23709,<b>,210,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23775,<b>,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23794,<b>,998,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,210,210,200,110,998,110,<e>,<b>,998,210,110,<e>,<b>,300,110,<e>,<b>,210,110,<e>,<b>,300,110,<e>,<b>,210,210,200,110,210,110,<e>,<b>,210,110,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23797,<b>,300,210,210,110,<e>,<b>,300,300,200,110,<e>,<b>,300,110,<e>,<b>,300,110,<e>,<b>,300,110,110,<e>,<b>,200,110,<e>,<b>,300,110,<e>,<b>,210,210,110,<e>,<b>,300,200,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23799,<b>,310,110,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23818,<b>,210,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23826,<b>,300,300,110,<e>,<b>,300,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23833,<b>,200,110,<e>,<b>,310,200,110,<e>,<b>,998,200,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23846,<b>,998,200,110,<e>,<b>,210,210,210,110,110,<e>,<b>,200,110,110,200,110,<e>,<b>,210,110,<e>,<b>,210,200,110,<e>,<b>,210,110,998,998,998,110,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
